Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,,,,,,,,,,,,,,,,
MAHABANK,INE457A01014,16-01-2024,NSE,EQ,EQ,sell,FALSE,150,51.7,44492300,1.2E+15,16-01-2024 11:47,,,,,,,,,,,,,,,,
MAHABANK,INE457A01014,16-01-2024,NSE,EQ,EQ,sell,FALSE,150,51.7,44492349,1.2E+15,16-01-2024 11:47,,,,,,,,,,,,,,,,
MAHABANK,INE457A01014,16-01-2024,NSE,EQ,EQ,sell,FALSE,1200,51.7,44492352,1.2E+15,16-01-2024 11:47,,,,,,,,,,,,,,,,
MAHABANK,INE457A01014,16-01-2024,NSE,EQ,EQ,sell,FALSE,900,51.95,44501052,1.2E+15,16-01-2024 11:47,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,1,447.05,3773142,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,50,447.2,3773136,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,12,447.1,3773137,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,1,447.05,3773138,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,1,447.05,3773139,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,18,447.05,3773140,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,15,447.05,3773141,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,13,447.05,3773143,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
ASHAPURMIN,INE348A01023,16-01-2024,NSE,EQ,EQ,sell,FALSE,39,447,3773144,1E+15,16-01-2024 12:34,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,62,522.55,40194496,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,54,522.5,40194497,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,50,522.5,40194498,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,306,522.5,40194499,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,20,522.6,40194495,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
JINDALSAW,INE324A01024,17-01-2024,NSE,EQ,EQ,sell,FALSE,8,522.6,40194494,1.2E+15,17-01-2024 09:16,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,84,130.7,20451804,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,116,130.7,20451805,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,441,130.7,20451806,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,517,130.7,20451801,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,74,130.7,20451802,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,268,130.7,20451803,1.1E+15,17-01-2024 09:17,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,54,130.6,20562434,1.1E+15,17-01-2024 09:18,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,50,130.6,20562432,1.1E+15,17-01-2024 09:18,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,50,130.6,20562433,1.1E+15,17-01-2024 09:18,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,626,130.6,20562435,1.1E+15,17-01-2024 09:18,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,17-01-2024,NSE,EQ,EQ,sell,FALSE,220,130.6,20562436,1.1E+15,17-01-2024 09:18,,,,,,,,,,,,,,,,
SARTELE-SM,INE0PUC01020,17-01-2024,NSE,EQ,SM,buy,FALSE,2000,239.9,60522090,1.3E+15,17-01-2024 09:20,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,18-01-2024,NSE,EQ,EQ,sell,FALSE,300,139.8,20829215,1.1E+15,18-01-2024 09:22,,,,,,,,,,,,,,,,
PANCHSHEEL-X,INE316G01019,19-01-2024,BSE,EQ,X,sell,FALSE,64,208,1993300,1.70564E+18,19-01-2024 09:19,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,19-01-2024,NSE,EQ,EQ,sell,FALSE,132,143.7,21264965,1.1E+15,19-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,19-01-2024,NSE,EQ,EQ,sell,FALSE,68,143.7,21264964,1.1E+15,19-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,20-01-2024,NSE,EQ,EQ,sell,FALSE,300,149.25,23388766,1.1E+15,20-01-2024 10:35,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,774,45105402,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.55,45105395,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.55,45105396,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.75,45105397,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.95,45105398,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.95,45105399,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,773.95,45105400,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,24,774,45105401,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,24,774,45105403,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,3,774,45107788,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,103,774,45108005,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,30,774,45109036,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,20,774,45108998,1.2E+15,20-01-2024 14:04,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,2,774,45114358,1.2E+15,20-01-2024 14:05,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,25,774,45118274,1.2E+15,20-01-2024 14:05,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,3,774,45118764,1.2E+15,20-01-2024 14:05,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,16,774,45118766,1.2E+15,20-01-2024 14:05,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,14,774,45127675,1.2E+15,20-01-2024 14:06,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,29,774,45127676,1.2E+15,20-01-2024 14:06,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,17,776,45146825,1.2E+15,20-01-2024 14:07,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,15,776,45146824,1.2E+15,20-01-2024 14:07,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,775.95,45146821,1.2E+15,20-01-2024 14:07,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,776,45146822,1.2E+15,20-01-2024 14:07,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,776,45146823,1.2E+15,20-01-2024 14:07,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,776,45161151,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,21,776,45161144,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,38,776,45161145,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,3,776,45161146,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,2,776,45161147,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,5,776,45161148,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,776,45161149,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,776,45161150,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,13,776,45161152,1.2E+15,20-01-2024 14:08,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,3,787,45186907,1.2E+15,20-01-2024 14:10,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,8,787,45192311,1.2E+15,20-01-2024 14:11,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,6,787,45193447,1.2E+15,20-01-2024 14:11,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,3,787,45193446,1.2E+15,20-01-2024 14:11,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,5,787,45193448,1.2E+15,20-01-2024 14:11,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,5,784.5,45222863,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,5,784.4,45222859,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,1,784.4,45222860,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,6,784.5,45222861,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,5,784.5,45222862,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,2,784.5,45222864,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,7,784.5,45225518,1.2E+15,20-01-2024 14:13,,,,,,,,,,,,,,,,
KKCL,INE401H01017,20-01-2024,NSE,EQ,EQ,buy,FALSE,29,784.5,45229259,1.2E+15,20-01-2024 14:14,,,,,,,,,,,,,,,,
KKCL,INE401H01017,23-01-2024,NSE,EQ,EQ,sell,FALSE,400,740,40164190,1.2E+15,23-01-2024 09:15,,,,,,,,,,,,,,,,
KKCL,INE401H01017,23-01-2024,NSE,EQ,EQ,sell,FALSE,20,739,40216542,1.2E+15,23-01-2024 09:16,,,,,,,,,,,,,,,,
KKCL,INE401H01017,23-01-2024,NSE,EQ,EQ,sell,FALSE,20,739,40216543,1.2E+15,23-01-2024 09:16,,,,,,,,,,,,,,,,
KKCL,INE401H01017,23-01-2024,NSE,EQ,EQ,sell,FALSE,65,739,40235053,1.2E+15,23-01-2024 09:16,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,23-01-2024,BSE,EQ,A,sell,FALSE,200,151.6,174179400,1.70599E+18,23-01-2024 10:59,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,47,148,21849959,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,16,148,21849960,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,80,148,21849961,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,94,148,21849962,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849963,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,94,148,21849964,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849965,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,94,148,21849966,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849967,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,94,148,21849968,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849969,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,94,148,21849970,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849971,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,16,148,21849973,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,45,148,21849972,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,1,148.05,21849954,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,24,148.05,21849955,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,1,148,21849956,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,6,148,21849957,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,147,148,21849958,1.1E+15,24-01-2024 09:32,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,39,148,21888394,1.1E+15,24-01-2024 09:33,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,24-01-2024,NSE,EQ,EQ,sell,FALSE,78,148,21888397,1.1E+15,24-01-2024 09:33,,,,,,,,,,,,,,,,
SHRIPISTON,INE526E01018,24-01-2024,NSE,EQ,EQ,sell,FALSE,70,1564.6,61754330,1.3E+15,24-01-2024 09:35,,,,,,,,,,,,,,,,
SJLOGISTIC-SM,INE0F3301020,24-01-2024,NSE,EQ,SM,sell,FALSE,1000,233,62197903,1.3E+15,24-01-2024 09:43,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,33,341,26960965,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,64,341.15,26960966,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,38,341.2,26960967,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,30,341.25,26960968,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,22,341.25,26960969,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,19,341.4,26960970,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,36,341.4,26960971,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,15,341.4,26960972,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,100,341.4,26960973,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,19,341.45,26960974,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,18,341.5,26960975,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,80,341.55,26960976,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,17,341.55,26960977,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,17,341.55,26960978,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,35,341.55,26960979,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,23,341.6,26960980,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,80,341.6,26960981,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,80,341.65,26960982,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,23,341.65,26960983,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,18,341.7,26960984,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,33,341.7,26960985,1.1E+15,25-01-2024 12:54,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,300,341,26977527,1.1E+15,25-01-2024 12:55,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,10,344.4,27053590,1.1E+15,25-01-2024 12:59,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,10,344.4,27053591,1.1E+15,25-01-2024 12:59,,,,,,,,,,,,,,,,
DBCORP,INE950I01011,25-01-2024,NSE,EQ,EQ,buy,FALSE,180,344.4,27058594,1.1E+15,25-01-2024 12:59,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181622900,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181623100,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181623300,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181623500,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181623700,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181623900,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181624100,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181624300,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181621300,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181624500,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181624700,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181621500,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181624900,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181621700,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181625100,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181622100,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181621900,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181622300,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181622500,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,25-01-2024,BSE,EQ,A,sell,FALSE,10,160.15,181622700,1.70618E+18,25-01-2024 15:12,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,29-01-2024,NSE,EQ,EQ,sell,FALSE,98,164.95,23911320,1.1E+15,29-01-2024 10:45,,,,,,,,,,,,,,,,
ELECTCAST,INE086A01029,29-01-2024,NSE,EQ,EQ,sell,FALSE,2,164.95,23911372,1.1E+15,29-01-2024 10:45,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,3221,39.8,27103266,1.1E+15,29-01-2024 13:08,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,5779,39.8,27103267,1.1E+15,29-01-2024 13:08,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,300,39.7,27162766,1.1E+15,29-01-2024 13:10,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,680,39.7,27162770,1.1E+15,29-01-2024 13:10,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,300,39.7,27163675,1.1E+15,29-01-2024 13:10,,,,,,,,,,,,,,,,
HCC,INE549A01026,29-01-2024,NSE,EQ,EQ,buy,FALSE,1720,39.75,27165730,1.1E+15,29-01-2024 13:11,,,,,,,,,,,,,,,,
PANCHSHEEL-X,INE316G01019,29-01-2024,BSE,EQ,X,sell,FALSE,172,192.1,24838000,1.7065E+18,29-01-2024 13:11,,,,,,,,,,,,,,,,
